model_id,layer,module_type,component_name,lora_rank,lora_alpha,frobenius_norm,frobenius_norm_normalized,lora_A_norm,lora_B_norm,effective_scale
PT2_COREDe,7,mlp.up_proj,L7_MLP_UP,64,32,0.04839968681335449,0.000504163404305776,4.610300540924072,0.08279669284820557,0.024199843406677246
PT2_COREDe,7,mlp.down_proj,L7_MLP_DOWN,64,32,0.02419838309288025,0.0005041329811016718,4.61491584777832,0.04199603945016861,0.012099191546440125
PT2_COREDe,7,self_attn.q_proj,L7_ATTN_Q,64,32,0.022152917459607124,0.0004895149424610644,4.613826751708984,0.03821762278676033,0.011076458729803562
PT2_COREDe,7,self_attn.k_proj,L7_ATTN_K,64,32,0.015658719465136528,0.0004893349832855165,4.612461566925049,0.026736726984381676,0.007829359732568264
PT2_COREDe,7,self_attn.v_proj,L7_ATTN_V,64,32,0.016308384016156197,0.0005096370005048811,4.61550760269165,0.02811693213880062,0.008154192008078098
PT2_COREDe,7,self_attn.o_proj,L7_ATTN_O,64,32,0.02492089569568634,0.0005191853269934654,4.617040634155273,0.04285533353686333,0.01246044784784317
PT2_COREDe,8,mlp.gate_proj,L8_MLP_GATE,64,32,0.05072423070669174,0.0005283774031947056,4.621247291564941,0.08701293170452118,0.02536211535334587
PT2_COREDe,8,mlp.up_proj,L8_MLP_UP,64,32,0.05061978101730347,0.0005272893855969111,4.611905097961426,0.0866207554936409,0.025309890508651733
PT2_COREDe,8,mlp.down_proj,L8_MLP_DOWN,64,32,0.025322608649730682,0.0005275543468693892,4.617971897125244,0.04375438392162323,0.012661304324865341
PT2_COREDe,8,self_attn.q_proj,L8_ATTN_Q,64,32,0.02229267731308937,0.0004926032280902811,4.621873378753662,0.03831731900572777,0.011146338656544685
PT2_COREDe,8,self_attn.k_proj,L8_ATTN_K,64,32,0.01548145990818739,0.0004837956221308559,4.631624221801758,0.026537500321865082,0.007740729954093695
PT2_COREDe,8,self_attn.v_proj,L8_ATTN_V,64,32,0.016586508601903915,0.0005183283938094974,4.619655132293701,0.02838616445660591,0.008293254300951958
PT2_COREDe,8,self_attn.o_proj,L8_ATTN_O,64,32,0.026815112680196762,0.0005586481808374325,4.621576309204102,0.04520555958151817,0.013407556340098381
PT2_COREDe,9,mlp.gate_proj,L9_MLP_GATE,64,32,0.05287289619445801,0.0005507593353589376,4.6177520751953125,0.0907626524567604,0.026436448097229004
PT2_COREDe,9,mlp.up_proj,L9_MLP_UP,64,32,0.052022408694028854,0.0005419000905628005,4.625051498413086,0.08921285718679428,0.026011204347014427
PT2_COREDe,9,mlp.down_proj,L9_MLP_DOWN,64,32,0.026264654472470284,0.0005471803015097976,4.622040271759033,0.04546307399868965,0.013132327236235142
PT2_COREDe,9,self_attn.q_proj,L9_ATTN_Q,64,32,0.022257838398218155,0.0004918333895604493,4.624316692352295,0.038020458072423935,0.011128919199109077
PT2_COREDe,9,self_attn.k_proj,L9_ATTN_K,64,32,0.015410756692290306,0.00048158614663407207,4.613541603088379,0.02643660642206669,0.007705378346145153
PT2_COREDe,9,self_attn.v_proj,L9_ATTN_V,64,32,0.01653418317437172,0.0005166932241991162,4.621632099151611,0.028668109327554703,0.00826709158718586
PT2_COREDe,9,self_attn.o_proj,L9_ATTN_O,64,32,0.026320915669202805,0.0005483524097750584,4.617302894592285,0.04537125304341316,0.013160457834601402
PT2_COREDe,10,mlp.gate_proj,L10_MLP_GATE,64,32,0.05348309874534607,0.0005571156119306883,4.619309425354004,0.09249615669250488,0.026741549372673035
PT2_COREDe,10,mlp.up_proj,L10_MLP_UP,64,32,0.0534696951508522,0.0005569759911547104,4.622373104095459,0.09141813963651657,0.0267348475754261
PT2_COREDe,10,mlp.down_proj,L10_MLP_DOWN,64,32,0.027003709226846695,0.0005625772755593061,4.624525547027588,0.046610139310359955,0.013501854613423347
PT2_COREDe,10,self_attn.q_proj,L10_ATTN_Q,64,32,0.023685773834586143,0.0005233866030027112,4.623954772949219,0.04045848548412323,0.011842886917293072
PT2_COREDe,10,self_attn.k_proj,L10_ATTN_K,64,32,0.01740655116736889,0.0005439547239802778,4.619965076446533,0.02975309081375599,0.008703275583684444
PT2_COREDe,10,self_attn.v_proj,L10_ATTN_V,64,32,0.017476152628660202,0.0005461297696456313,4.61985969543457,0.029915548861026764,0.008738076314330101
PT2_COREDe,10,self_attn.o_proj,L10_ATTN_O,64,32,0.027189062908291817,0.0005664388105894128,4.6258978843688965,0.04659181088209152,0.013594531454145908
PT2_COREDe,11,mlp.gate_proj,L11_MLP_GATE,64,32,0.055110957473516464,0.0005740724736824632,4.613644123077393,0.094671830534935,0.027555478736758232
