component,mean_abs_delta_change,max_abs_delta_change,mean_effect_size,max_effect_size,flips,experiment,rank_in_experiment
L7H4,0.05260377594426515,0.0937501585252871,0.020576539041361648,0.0400003630808762,0,PT2_COREDe_to_PT3_COREUt,195
L7H5,0.05260377594426515,0.0937501585252871,0.020576539041361648,0.0400003630808762,0,PT2_COREDe_to_PT3_COREUt,196
L7H6,0.05260377594426515,0.0937501585252871,0.020576539041361648,0.0400003630808762,0,PT2_COREDe_to_PT3_COREUt,197
L7H1,0.05260377594426515,0.0937501585252871,0.020576539041361648,0.0400003630808762,0,PT2_COREDe_to_PT3_COREUt,198
L7H0,0.05260377594426515,0.0937501585252871,0.020576539041361648,0.0400003630808762,0,PT2_COREDe_to_PT3_COREUt,199
L9H1,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,200
L9H7,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,201
L9H6,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,202
L9H5,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,203
L9H4,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,204
L9H3,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,205
L9H2,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,206
L9H0,0.050000293203817575,0.1093737749105074,0.018175148933020975,0.0432093588827693,0,PT2_COREDe_to_PT3_COREUt,207
L3_MLP,0.04635316305347779,0.0859356881617388,0.016673809457879767,0.0308634840067589,0,PT2_COREDe_to_PT3_COREUt,208
L4_MLP,0.04479106822832451,0.1093735915776288,0.01659015271354714,0.0522380896915006,0,PT2_COREDe_to_PT3_COREUt,209
L6_MLP,0.04010442716660524,0.093748368721839,0.014149273386634511,0.035713612082752,0,PT2_COREDe_to_PT3_COREUt,210
L10H2,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,211
L10H3,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,212
L10H4,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,213
L10H5,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,214
L10H6,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,215
L10H7,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,216
L10H1,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,217
L10H0,0.029687595963716642,0.0937484864418825,0.01187801570209284,0.0370364102244639,0,PT2_COREDe_to_PT3_COREUt,218
L13H0,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,219
L13H7,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,220
L13H6,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,221
L13H5,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,222
L13H4,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,223
L13H3,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,224
L13H2,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,225
L13H1,0.02499986903431761,0.0625003038589544,0.00915516339334039,0.0211641176851254,0,PT2_COREDe_to_PT3_COREUt,226
L3H0,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,227
L3H1,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,228
L3H2,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,229
L3H3,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,230
L3H4,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,231
L3H5,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,232
L3H6,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,233
L3H7,0.02395759363651095,0.0468734493886282,0.009603920252670893,0.019736187408037,0,PT2_COREDe_to_PT3_COREUt,234
L25_MLP,1.1760425952465252,1.531251311462801,0.4360765610623801,0.5065793843817954,0,PT3_COREDe_to_PT3_COREUt,1
L17_MLP,1.036459080123971,1.5078130983474458,0.3997903246125126,0.5820894331975031,0,PT3_COREDe_to_PT3_COREUt,2
L24_MLP,0.7989570046350148,1.1249981598200196,0.2927400561027185,0.3355260446486532,0,PT3_COREDe_to_PT3_COREUt,3
L23_MLP,0.48749880013207464,0.74999886159831,0.2017044143410455,0.3839991721493795,0,PT3_COREDe_to_PT3_COREUt,4
L15_MLP,0.4697932190647576,0.6875018108876949,0.17653471218772543,0.2716054420130137,0,PT3_COREDe_to_PT3_COREUt,5
L22H0,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,6
L22H1,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,7
L22H2,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,8
L22H3,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,9
L22H4,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,10
L22H5,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,11
L22H6,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,12
L22H7,0.4677092280582642,0.5937503226727419,0.17603352680405243,0.2388058958504969,0,PT3_COREDe_to_PT3_COREUt,13
L18_MLP,0.42968767741984687,0.6250004097725259,0.17145479814163606,0.3200000056456269,0,PT3_COREDe_to_PT3_COREUt,14
L18H0,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,15
L18H7,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,16
L18H6,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,17
L18H5,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,18
L18H4,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,19
L18H3,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,20
L18H2,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,21
L18H1,0.3911446219026497,0.6093737918050677,0.15989894341972613,0.3119991823507611,0,PT3_COREDe_to_PT3_COREUt,22
L16H6,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,23
L16H4,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,24
L16H2,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,25
L16H1,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,26
L16H5,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,27
L16H0,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,28
L16H7,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,29
L16H3,0.33385469108596133,0.8281244197540123,0.13275009926131176,0.3507462296388681,0,PT3_COREDe_to_PT3_COREUt,30
L22_MLP,0.3281231683149778,0.6406282489032624,0.10964122922600396,0.1803296476969397,0,PT3_COREDe_to_PT3_COREUt,31
L19_MLP,0.26458260019609997,0.5234357869467172,0.09959159671868849,0.1753919510594654,0,PT3_COREDe_to_PT3_COREUt,32
L20H4,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,33
L20H5,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,34
L20H0,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,35
L20H6,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,36
L20H7,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,37
L20H1,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,38
L20H2,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,39
L20H3,0.2463536979707168,0.3437495944996676,0.09200802195475606,0.1250002740625877,0,PT3_COREDe_to_PT3_COREUt,40
L25H4,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,41
L25H0,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,42
L25H2,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,43
L25H3,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,44
L25H5,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,45
L25H6,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,46
L25H7,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,47
L25H1,0.21562533884559915,0.2812497438813164,0.08342510566835168,0.1359999446461709,0,PT3_COREDe_to_PT3_COREUt,48
L11_MLP,0.2109355195281521,0.3515592366676787,0.07396330218999601,0.1101177109011559,0,PT3_COREDe_to_PT3_COREUt,49
L1H7,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,50
L1H2,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,51
L1H3,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,52
L1H4,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,53
L1H5,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,54
L1H6,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,55
L1H0,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,56
L1H1,0.19583250114179768,0.2656239626325294,0.07380237857563718,0.0986836090443242,0,PT3_COREDe_to_PT3_COREUt,57
L14_MLP,0.19218647029241737,0.3437498598969357,0.07791026012942999,0.151999665003144,0,PT3_COREDe_to_PT3_COREUt,58
L13_MLP,0.18958354570899164,0.2656235191955498,0.0731052378312504,0.1359991550615519,0,PT3_COREDe_to_PT3_COREUt,59
L23H4,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,60
L23H5,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,61
L23H6,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,62
L23H7,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,63
L23H3,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,64
L23H1,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,65
L23H0,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,66
L23H2,0.18437498928275747,0.5312496247929892,0.05968742758686004,0.1416665014327166,0,PT3_COREDe_to_PT3_COREUt,67
L14H5,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,68
L14H1,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,69
L14H2,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,70
L14H7,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,71
L14H0,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,72
L14H6,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,73
L14H4,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,74
L14H3,0.1843743867987961,0.4531261029063285,0.06844875675771529,0.1726192155063705,0,PT3_COREDe_to_PT3_COREUt,75
L8H7,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,76
L8H6,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,77
L8H5,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,78
L8H4,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,79
L8H3,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,80
L8H2,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,81
L8H1,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,82
L8H0,0.17031370691994568,0.2890620046852392,0.06399899285849335,0.114197246186639,0,PT3_COREDe_to_PT3_COREUt,83
L17H0,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,84
L17H7,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,85
L17H6,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,86
L17H5,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,87
L17H4,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,88
L17H3,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,89
L17H2,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,90
L17H1,0.16718834009932493,0.4140631669215806,0.06969618529845413,0.1743423700990145,0,PT3_COREDe_to_PT3_COREUt,91
L20_MLP,0.1604163691344359,0.2343748646375338,0.05898768237200361,0.0925921788410296,0,PT3_COREDe_to_PT3_COREUt,92
L21_MLP,0.15312471853381496,0.2734371316284529,0.05256097357944607,0.1011898055109054,0,PT3_COREDe_to_PT3_COREUt,93
L21H1,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,94
L21H4,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,95
L21H5,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,96
L21H6,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,97
L21H7,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,98
L21H3,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,99
L21H2,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,100
L21H0,0.13749944164708125,0.2499997484828777,0.049334662349807185,0.0959997082866824,0,PT3_COREDe_to_PT3_COREUt,101
L5H7,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,102
L5H6,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,103
L5H5,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,104
L5H4,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,105
L5H3,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,106
L5H2,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,107
L5H1,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,108
L5H0,0.13124971172692027,0.1640609272585673,0.05034451324940275,0.0799995193844609,0,PT3_COREDe_to_PT3_COREUt,109
L24H6,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,110
L24H2,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,111
L24H7,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,112
L24H5,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,113
L24H4,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,114
L24H0,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,115
L24H1,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,116
L24H3,0.1302084848216044,0.1875000197582981,0.047395322800210186,0.0634920510639954,0,PT3_COREDe_to_PT3_COREUt,117
L19H2,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,118
L19H5,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,119
L19H4,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,120
L19H3,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,121
L19H1,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,122
L19H0,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,123
L19H7,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,124
L19H6,0.1203127751279369,0.3515628633250851,0.04770100329511579,0.1178010714137809,0,PT3_COREDe_to_PT3_COREUt,125
L10_MLP,0.11875093874424071,0.2656222980513885,0.04867939680761609,0.1119428789155463,0,PT3_COREDe_to_PT3_COREUt,126
L12_MLP,0.11302179667598493,0.3515626033071442,0.04295362459453805,0.1190476181823468,0,PT3_COREDe_to_PT3_COREUt,127
L15H4,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,128
L15H7,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,129
L15H6,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,130
L15H0,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,131
L15H3,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,132
L15H1,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,133
L15H2,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,134
L15H5,0.10937453858376824,0.4218740844276998,0.044137604767652695,0.164178681253228,0,PT3_COREDe_to_PT3_COREUt,135
L16_MLP,0.10312477067261176,0.2656213511082739,0.03471974423608126,0.0708323277065907,0,PT3_COREDe_to_PT3_COREUt,136
L6H1,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,137
L6H2,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,138
L6H3,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,139
L6H4,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,140
L6H5,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,141
L6H6,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,142
L6H7,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,143
L6H0,0.09999878932341867,0.1406216008926684,0.037829283909304005,0.0592090896879717,0,PT3_COREDe_to_PT3_COREUt,144
L0_MLP,0.09583184021608983,0.1562477577348362,0.037026045519972316,0.0617274611223457,0,PT3_COREDe_to_PT3_COREUt,145
L0H0,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,146
L0H1,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,147
L0H7,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,148
L0H2,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,149
L0H3,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,150
L0H4,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,151
L0H5,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,152
L0H6,0.09322777556813033,0.156246787978139,0.0349673346954318,0.0563373187210453,0,PT3_COREDe_to_PT3_COREUt,153
L1_MLP,0.08854146459469199,0.1249995855490961,0.0331251013952881,0.0522387665283003,0,PT3_COREDe_to_PT3_COREUt,154
L11H6,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,155
L11H5,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,156
L11H4,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,157
L11H3,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,158
L11H2,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,159
L11H1,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,160
L11H0,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,161
L11H7,0.07656269872924898,0.1406254963446729,0.028195899834691614,0.0460526300833042,0,PT3_COREDe_to_PT3_COREUt,162
L2H0,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,163
L2H5,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,164
L2H7,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,165
L2H6,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,166
L2H1,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,167
L2H4,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,168
L2H3,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,169
L2H2,0.07291652538546403,0.1249989016319359,0.027042398881692433,0.0492961771420664,0,PT3_COREDe_to_PT3_COREUt,170
L13H0,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,171
L13H2,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,172
L13H3,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,173
L13H4,0.06562588007899416,0.1093755065311996,0.02554067598747815,0.0394740131635643,0,PT3_COREDe_to_PT3_COREUt,174
