source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT3_COREUt,PT3_COREDe,L16H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L16H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L16H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L16H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L16H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L16H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L17H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L17H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L17H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
PT3_COREUt,PT3_COREDe,L17H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.3828120371431,Cooperate,8.415113144744173e-05,-4.515625,0.21093833522972183,-0.98828125,False,0.021987054598596553,0.28017710772387644
