source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREDe,L2H5,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.578125406602135,Cooperate,0.00018814199902039325,-4.05078125,-0.1250002391930849,-0.0546875,False,0.014787456938123339,0.0136852360670377
PT2_COREDe,PT3_COREDe,L2H6,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.578125406602135,Cooperate,0.00018814199902039325,-4.05078125,-0.1250002391930849,-0.0546875,False,0.014787456938123339,0.0136852360670377
PT2_COREDe,PT3_COREDe,L2H7,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.578125406602135,Cooperate,0.00018814199902039325,-4.05078125,-0.1250002391930849,-0.0546875,False,0.014787456938123339,0.0136852360670377
PT2_COREDe,PT3_COREDe,L3H0,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H1,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H2,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H3,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H4,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H5,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H6,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L3H7,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.460937425800479,Cooperate,0.00021152888915316253,-4.046875,-0.007812258391428628,-0.05078125,False,0.0009241857079513044,0.012707719205106435
PT2_COREDe,PT3_COREDe,L4H0,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H1,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H2,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H3,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H4,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H5,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H6,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L4H7,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.335937793371246,Cooperate,0.00023968679472230911,-4.04296875,0.11718737403780466,-0.046875,False,0.01386319945035477,0.011730202343175171
PT2_COREDe,PT3_COREDe,L5H0,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H1,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H2,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H3,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H4,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H5,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H6,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L5H7,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.2656249414037,Cooperate,0.00025714199485947145,-4.01953125,0.18750022600534955,-0.0234375,False,0.022181169698880746,0.0058651011715875855
PT2_COREDe,PT3_COREDe,L6H0,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H1,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H2,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H3,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H4,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H5,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H6,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L6H7,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.101562326537069,Cooperate,0.00030297346034754925,-4.03125,0.3515628408719813,-0.03515625,False,0.04158968337979251,0.008797651757381378
PT2_COREDe,PT3_COREDe,L7H0,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.40625028742399,Cooperate,0.00022341629598190605,-4.015625,0.04687487998505979,-0.01953125,False,0.005545271542945315,0.004887584309656321
PT2_COREDe,PT3_COREDe,L7H1,CC_continue,-8.45312516740905,Cooperate,0.00021318752560873638,-3.99609375,-8.40625028742399,Cooperate,0.00022341629598190605,-4.015625,0.04687487998505979,-0.01953125,False,0.005545271542945315,0.004887584309656321
