source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREUt,L16H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L16H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L16H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L17H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L17H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L17H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L17H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L17H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L17H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
PT2_COREDe,PT3_COREUt,L17H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.7343776757216074,Cooperate,0.06097502766079566,-1.66015625,-0.20312670303560365,-0.16015625,False,0.0802475238449132,0.10677076215282524
